재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesRental	   임대매출원가	39,351,633	140,305,090	32,416,465	105,619,651		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	12,206,899,144	28,832,767,230	10,258,151,321	25,214,693,290		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	2,935,925,419	10,531,293,642	3,917,248,108	10,552,972,368		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	9,270,973,725	18,301,473,588	6,340,903,213	14,661,720,922		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	61,377,730	369,215,392	320,707,247	479,997,436		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	36,369,808	338,613,870	451,528,299	543,113,361		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	170,393,353	749,314,710	380,519,831	1,037,158,432		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	3,410,831,719	10,364,922,915	3,909,984,218	11,534,738,090		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	entity00131896_udf_IS_201711311343984_IncomeStatementAbstract	지분법손익	611,708,342	2,018,611,282	775,052,640	2,188,054,184		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	6,667,251,623	10,735,078,187	3,455,670,414	6,289,079,523		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,477,854,289	3,089,553,584	1,116,837,621	2,150,839,947		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	5,189,397,334	7,645,524,603	2,338,832,793	4,138,239,576		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	5,180,227,496	7,564,976,715	2,286,076,255	4,010,628,114		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	9,169,838	80,547,888	52,756,538	127,611,462		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	877	1,275	380	666		
손익계산서, 기능별 분류 - 연결재무제표	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	877	1,275	380	666		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	25,927,883,532	92,331,829,162	36,547,248,990	127,668,843,460		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	23,336,415,828	78,437,933,359	34,003,763,021	115,626,894,323		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	2,591,467,704	13,893,895,803	2,543,485,969	12,041,949,137		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,559,973,451	11,417,356,081	3,668,040,137	10,998,651,394		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	entity00585219_udf_IS_2019213112247236_IncomeStatementAbstract	경상연구개발비	696,711,572	2,128,669,702	753,416,763	2,019,364,940		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-1,665,217,319	347,870,020	-1,877,970,931	-976,067,197		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	973,176,957	4,865,627,242	2,300,505,008	6,127,733,205		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	1,231,717,361	934,111,399	547,980,746	1,749,160,847		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	75,288,002	1,039,662,822	95,520,145	198,879,980		
손익계산서, 기능별 분류 - 연결재무제표	[091090]	세원셀론텍	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	1,662,430,752	5,189,706,195	1,991,214,658	4,615,543,999		
